brand,name,address,lat,lng
全聯,松山新東分公司,臺北市松山區新東街30巷26-1號1樓、民生東路5段219-1、223-1、223-2、223-3、223-4號1樓,25.0596258,121.5669086
全聯,信義嘉興分公司,臺北市信義區基隆路2段22號地下1層,25.0319867,121.5587018
全聯,士林後港分公司,臺北市士林區承德里後港街30號地下1樓,25.0833838,121.5228418
全聯,士林中正分公司,臺北市士林區福林里中正路115號,25.0957715,121.529031
全聯,大安北師分公司,臺北市大安區群賢里和平東路二段311巷29號,25.0254678,121.5452938
全聯,信義信安分公司,臺北市信義區黎順里嘉興街245號、247號1樓及245號地下1層,25.025122,121.5560063
全聯,內湖安康分公司,臺北市內湖區東湖里東湖路135號1、2樓,25.0682271,121.6168826
全聯,文山羅斯福分公司,臺北市文山區景仁里羅斯福路六段142巷11號、11之1號及11之2號,24.9968098,121.5392596
全聯,松山新東分公司,臺北市松山區新東里新東街30巷26-1號、民生東路5段219-1、223-1、223-2、223-3、223-4號1樓,25.0596258,121.5669086
全聯,士林德行東分公司,臺北市士林區東山里德行東路331巷35號1樓,25.1120061,121.5376352
全聯,北投文林北分公司,臺北市北投區建民里文林北路116號、94巷5弄1號1樓,25.1059235,121.517243
全聯,中山建國北分公司,臺北市中山區朱園里建國北路1段48號,25.0521905,121.5372233
全聯,南港研究院分公司,臺北市南港區新富里研究院路1段99號地下1樓之29至34、36、至43、45至76、84至96,25.0525086,121.6164093
全聯,中正欣榮分公司,臺北市中正區寧波東街20號地下1樓,25.0325963,121.5202186
全聯,大安芳和分公司,臺北市大安區樂業街87號1樓,25.021664,121.551299
全聯,士林忠誠分公司,臺北市士林區忠誠路1段177、179號1樓,25.1047678,121.5281502
全聯,中山林森分公司,臺北市中山區林森北路561號1樓,25.0644759,121.5257939
全聯,北投中和分公司,臺北市北投區中和街49號1樓,25.1384096,121.5022273
全聯,萬華萬大分公司,臺北市萬華區萬大路406號1樓及地下,25.021454,121.4983711
全聯,興隆分公司,臺北市文山區興隆路1段53號地下1樓,24.999017,121.5453128
全聯,內湖成功分公司,臺北市內湖區大湖山莊街148號1樓及地下1層,25.0861074,121.6013214
全聯,大安東門分公司,臺北市大安區金山南路二段12號地下1樓,25.0334813,121.5269738
全聯,北投明德分公司,臺北市北投區懷德街3-10號,25.1110447,121.5192142
全聯,大安安和分公司,臺北市大安區安和路2段74巷3、5號1樓及68號地下1層,25.0303988,121.5517039
全聯,文山景興分公司,臺北市文山區景興路191號地下1樓,24.9924437,121.5442891
全聯,黎忠分公司,臺北市信義區和平東路3段391巷16號1樓及地下室,24.9747451,121.4427991
全聯,黎元分公司,臺北市大安區辛亥路3段223號1樓,25.0160399,121.5508352
全聯,北投致遠分公司,臺北市北投區致遠二路113巷13、15、15-1號,25.1169966,121.5113652
全聯,大直通北分公司,臺北市中山區通北街111號,25.0843259,121.5380063
全聯,文山保儀分公司,臺北市文山區保儀路12號1樓、12號地下1樓、26巷1-1號、26巷1號地下1樓及14號1樓,24.9885279,121.5684611
全聯,關渡藝大分公司,臺北市北投區中央北路4段532號地下1層,25.1284323,121.467947
全聯,台北博愛分公司,臺北市中正區凱達格蘭大道2號,25.0387931,121.5164813
全聯,內湖康樂分公司,臺北市內湖區康樂街116號地下1樓,25.0710633,121.6189808
全聯,大直敬業分公司,臺北市中山區敬業四路33號地下1樓,25.0809509,121.55814
全聯,大直實踐分公司,臺北市中山區北安路655號地下1樓,25.0844351,121.5492027
全聯,松山吉祥分公司,臺北市松山區光復北路11巷99號地下,25.0506394,121.5624202
全聯,南港中研分公司,臺北市南港區研究院路2段61巷15號及地下1層,25.0446571,121.6173242
全聯,中正延平分公司,臺北市中正區延平南路189號1樓,25.0336779,121.5076862
全聯,內湖明湖分公司,臺北市內湖區民權東路6段296巷113、115號地下樓,25.0725973,121.6053152
全聯,松山八德分公司,臺北市松山區八德路3段223號及225號地下樓,25.0482234,121.5569689
全聯,中山中安分公司,臺北市中山區中山北路2段59巷45號地下一層,25.055854,121.5243754
全聯,大安正聲分公司,臺北市大安區延吉街161號地下1樓,25.0390014,121.5552333
全聯,南港中信分公司,臺北市南港區經貿二路188號3樓,25.0593604,121.615195
全聯,大安成功分公司,臺北市大安區和平東路3段1巷51號,25.0270958,121.5249224
全聯,新湖分公司,臺北市內湖區新湖一路128巷36號2樓,25.0599741,121.576814
全聯,內湖東湖分公司,臺北市內湖區五分里東湖路118號地下1層、地下1層之1至40、安康路480號地下1層、地下1層之1至4,25.0680317,121.6159916
全聯,信義虎林分公司,臺北市信義區四育里松隆路280號地下一層,25.0483995,121.5752813
全聯,內湖分公司,臺北市內湖區舊宗路一段128號1、2、3樓,25.0609508,121.5780439
全聯,文山木新分公司,臺北市文山區恆光街37、39、41、43號1樓,24.9826894,121.5670635
全聯,台北德安分公司,臺北市內湖區成功路4段30巷28弄2號1樓,25.0826101,121.5917556
全聯,萬華中華分公司,臺北市萬華區中華路2段666-12號地下1樓,25.0241452,121.5111646
全聯,大直北安分公司,臺北市中山區北安路588巷8、10號1樓,25.0809688,121.5492358
全聯,台北和德分公司,臺北市萬華區忠德里西園路２段２１７號１樓,25.0277204,121.4943937
全聯,南湖分公司,臺北市內湖區舊宗路一段188號1至4樓,25.0623069,121.5757088
全聯,大同圓環分公司,臺北市大同區朝陽里南京西路165號1樓,25.0540748,121.5128638
全聯,台北吉祥分公司,臺北市松山區光復北路１１巷９９號地下１樓,25.0506394,121.5624202
全聯,中山朱崙分公司,臺北市中山區龍江路15號1、2樓,25.0476293,121.5404867
全聯,北投東華分公司,臺北市北投區東華街2段180號地下1樓,24.9826725,121.4143224
全聯,萬華長沙分公司,臺北市萬華區長沙街2段110、112號1樓,25.040267,121.5039471
全聯,大安復興南分公司,臺北市大安區復興南路2段237號地下1樓,25.0259584,121.5437351
全聯,民生社區分公司,臺北市松山區民生東路4段133號1樓,25.0580788,121.555653
全聯,台北瑞安分公司,臺北市大安區建國南路2段151巷16號1樓,25.0286851,121.5386175
全聯,萬華環河南分公司,臺北市萬華區糖廍里環河南路二段137、139號地下,25.0340119,121.4933348
全聯,文山樟文分公司,臺北市文山區樟文里木新路3段278巷9號地下、11號,24.9818676,121.5578017
全聯,大同大龍分公司,臺北市大同區斯文里大龍街91巷7號地下,25.0671371,121.5160827
全聯,大直供售站分公司,臺北市中山區北安路409號1樓,25.082685,121.5419957
全聯,電商供售站分公司,臺北市中山區金泰里敬業四路33號9樓,25.0810106,121.5579204
全聯,大安仁愛分公司,臺北市大安區光信里仁愛路四段418號地下,25.0373449,121.5571907
全聯,南港玉成分公司,臺北市南港區鴻福里玉成街189號、181巷2-2號1樓、181巷2-1號地下,25.0444904,121.5844025
全聯,萬華莒光分公司,臺北市萬華區頂碩里莒光路117號地下1層之1至之15,25.0310902,121.5039831
全聯,大同延平北分公司,臺北市大同區大有里延平北路二段202號地下1樓、地下1樓之1,25.0589719,121.5113106
全聯,北投稻香分公司,臺北市北投區稻香里稻香路81號1樓,25.1408385,121.4893527
全聯,文山景興小時達專門店分公司,臺北市文山區景興路191號地下一樓,24.9924437,121.5442891
全聯,新北投捷運小時達專門店分公司,臺北市北投區中心里大業路700號,25.1377022,121.5034367
全聯,中山天津分公司,臺北市中山區正得里天津街56號地下一層,25.0504772,121.5230535
全聯,松山八德分公司,臺北市松山區慈祐里八德路四段626號地下一層,25.0498056,121.574203
全聯,大安新生南分公司,臺北市大安區福住里新生南路二段8號地下之1至之3、之5至之13、之15至之23、之25至之33、之35至43,25.0329864,121.5324282
全聯,南港中研小時達專門店分公司,臺北市南港區研究院路2段61巷15號地下一層,25.0446571,121.6173242
全聯,內湖明湖小時達專門店分公司,臺北市內湖區民權東路6段296巷113、115號地下一層,25.0725973,121.6053152
全聯,文山順興小時達專門店分公司,臺北市文山區興隆路4段143號地下,24.9851269,121.5616283
全聯,中山吉林小時達專門店分公司,臺北市中山區新庄里吉林路456巷11、13號,25.0670796,121.5293503
全聯,新北投捷運分公司,臺北市北投區中心里大業路700號,25.1377022,121.5034367
全聯,萬華中華小時達專門店分公司,臺北市萬華區中華路二段666之12號地下1層,25.0241452,121.5111646
全聯,數位服務第二分公司,臺北市中山區金泰里敬業四路33號9樓,25.0810106,121.5579204
全聯,南港旗艦分公司,臺北市南港區東明里南港路二段20巷5號地下,25.054442,121.6056077
全聯,南港忠孝東分公司,臺北市南港區合成里忠孝東路六段195、197號,25.0493965,121.5875124
全聯,內湖瑞光分公司,臺北市內湖區湖元里陽光街319號,25.0735643,121.5790087
全聯,文山萬美分公司,臺北市文山區萬芳里萬美街一段55號,25.0021917,121.5681287
全聯,內湖舊宗分公司,臺北市內湖區湖元里舊宗路一段128號1樓,25.0609508,121.5780439
全聯,大直明水分公司,臺北市中山區永安里明水路589號地下一層、地下一層之1,25.0807367,121.5515136
全聯,文山興隆分公司,臺北市文山區萬盛里興隆路1段15號1樓,25.0032637,121.5407835
全聯,士林華岡分公司,臺北市士林區陽明里華岡路55號1樓,25.138047,121.540233
全聯,中山新生北分公司,臺北市中山區康樂里新生北路二段28巷1號1樓,25.0538951,121.527024
全聯,中山民權東分公司,臺北市中山區新福里民權東路二段71巷8號1、2樓,25.0633319,121.5315719
全聯,松山南京東分公司,臺北市松山區吉祥里南京東路五段58、60、62、64號地下室,25.0512423,121.5604613
7-ELEVEN,台北市第一一八六分公司,臺北市中正區汀州路三段180號,25.0130196,121.5348497
7-ELEVEN,台北市第一二四０分公司,臺北市大安區忠孝東路三段251巷2弄1號,25.0421102,121.5415634
7-ELEVEN,台北市第一二三九分公司,臺北市士林區美崙街114號,25.0971213,121.5196829
7-ELEVEN,台北市第一二三三分公司,臺北市中山區德惠街65、67、69、71號1樓,25.0667322,121.5280879
7-ELEVEN,台北市第一二三四分公司,臺北市內湖區東湖路114號,25.0682114,121.6158387
7-ELEVEN,台北市第一二三七分公司,臺北市松山區南京東路三段331號1樓,25.0519928,121.5470688
7-ELEVEN,台北市第一二四七分公司,臺北市萬華區西園路一段80、82號1樓,25.0392631,121.4997343
7-ELEVEN,台北市第一一八五分公司,臺北市文山區和興路1、3、5號,24.985448,121.5465597
7-ELEVEN,台北市第一二四一分公司,臺北市北投區公舘路230號,25.126236,121.507992
7-ELEVEN,台北市第一一六六分公司,臺北市萬華區康定路154、156號1樓,25.0396603,121.5017934
7-ELEVEN,台北市第一一八三分公司,臺北市南港區園區街3號2樓之7,25.0585576,121.6119074
7-ELEVEN,台北市第一一八四分公司,臺北市文山區興隆路四段55號1樓,24.9897132,121.5598745
7-ELEVEN,台北市第一二四二分公司,臺北市松山區光復北路32號1樓,25.0493261,121.5576669
7-ELEVEN,台北市第一二三○分公司,臺北市萬華區興義街41、43號,25.026524,121.4917546
7-ELEVEN,台北市第一二三二分公司,臺北市中山區林森北路107巷83號1樓,25.049815,121.5278708
7-ELEVEN,台北市第一二三六分公司,臺北市萬華區大理街128之1、128之2號1樓,25.0341071,121.4968645
7-ELEVEN,台北市第一二三一分公司,臺北市松山區八德路三段74巷43號1樓,25.0462735,121.552581
7-ELEVEN,台北市第一二三五分公司,臺北市松山區八德路四段147號,25.0488088,121.5624313
7-ELEVEN,台北市第一二三八分公司,臺北市中山區敬業一路56號1樓,25.0816391,121.5528086
7-ELEVEN,台北市第一七０分公司,臺北市士林區文林路一六九號一樓,25.0950492,121.5246077
7-ELEVEN,台北巿第三四二分公司,臺北市松山區健康路224號１樓,25.0538091,121.5611158
7-ELEVEN,台北巿第二二四分公司,臺北市中山區民權東路3段71、73號1樓,25.0624386,121.5408718
7-ELEVEN,台北巿第２３３分公司,臺北市南港區東新街80巷1號1樓、108巷2弄30號1樓,25.0462968,121.5870569
7-ELEVEN,台北巿第３４３分公司,臺北市中山區民生東路二段157號,25.0581351,121.5358606
7-ELEVEN,台北巿第２３７分公司,臺北市信義區吳興街257、259號1樓,25.0271406,121.5637318
7-ELEVEN,台北巿第２１３分公司,臺北市中山區伊通街30號1樓,25.0508949,121.5346625
7-ELEVEN,台北巿第３４４分公司,臺北市士林區天玉里８鄰天母西路５巷６號１樓,25.1191069,121.5289639
7-ELEVEN,台北市第３３１分公司,臺北市中山區林森北路262號1樓,25.0546383,121.5253239
7-ELEVEN,台北市第３４５分公司,臺北市中山區中山北路二段七十四號１樓,25.058131,121.5227773
7-ELEVEN,台北市第３４６分公司,臺北市萬華區環河南路二段200號1樓,25.0341054,121.4930253
7-ELEVEN,台北巿第３４７分公司,臺北市中山區民權西路66號1樓,25.0631148,121.5196422
7-ELEVEN,台北巿第３４８分公司,臺北市北投區立德路１２５號１樓,25.1286458,121.4718668
7-ELEVEN,台北巿第三四九分公司,臺北市士林區福順里重慶北路4段149、151號1樓,25.0832262,121.5118302
7-ELEVEN,台北巿第３５０分公司,臺北市大安區和平東路二段118巷33號1樓,25.0235068,121.5429334
7-ELEVEN,台北巿第３５１分公司,臺北市北投區明德路99號1樓,25.1094982,121.5194143
7-ELEVEN,台北巿第３５２分公司,臺北市中山區復興北路164號1樓,25.053458,121.5437888
7-ELEVEN,台北巿第３５３分公司,臺北市松山區南京東路三段３４２號１樓,25.051552,121.5479418
7-ELEVEN,台北巿第３５４分公司,臺北市文山區景中街45號1樓,24.9927781,121.5440468
7-ELEVEN,台北巿第３５５分公司,臺北市中山區長安東路二段１７６號１樓,25.0481601,121.5406131
7-ELEVEN,台北巿第３５６分公司,臺北市士林區士東路48號1樓,25.1118827,121.527792
7-ELEVEN,台北巿第３５７分公司,臺北市松山區八德路四段６５８號１樓,25.0498614,121.5756705
7-ELEVEN,台北巿第３５８分公司,臺北市大安區大安路二段102號1樓,25.0308364,121.5458506
7-ELEVEN,台北巿第３５９分公司,臺北市士林區德行東路262號1樓,25.1097242,121.5346867
7-ELEVEN,台北巿第３６０分公司,臺北市大安區東豐街9號1樓,25.0361488,121.5442501
7-ELEVEN,台北巿第３６１分公司,臺北市大安區建國南路一段274號1樓,25.0363427,121.5372892
7-ELEVEN,台北巿第三六二分公司,臺北市中正區永昌里21鄰中華路2段405、407號1樓,25.0260137,121.5082565
7-ELEVEN,台北巿第３６３分公司,臺北市大安區仁愛路四段２６６巷十五弄十八號１樓,25.0370893,121.5528804
7-ELEVEN,台北巿第３６４分公司,臺北市中山區長春路67號1樓,25.055056,121.5265507
7-ELEVEN,台北巿第３６５分公司,臺北市信義區大仁里8鄰林口街48號,25.038253,121.5794416
7-ELEVEN,台北巿第３６６分公司,臺北市北投區振興街31號1樓,25.1179588,121.5223906
7-ELEVEN,台北巿第３６７分公司,臺北市北投區公館路31號1樓,25.1330734,121.503131
7-ELEVEN,台北巿第３６８分公司,臺北市士林區士東路２００巷二十一號１樓,25.1126872,121.5335541
7-ELEVEN,台北巿第３６９分公司,臺北市信義區新仁里24鄰東興路57號1樓,25.0473815,121.5664871
7-ELEVEN,台北巿第３７０分公司,臺北市大興街四十八號,25.1305789,121.5007407
7-ELEVEN,台北巿第３７１分公司,臺北市南港區興華路117、119、121、123、125號1樓,25.0568892,121.6057148
7-ELEVEN,台北巿第３７２分公司,臺北市南港區忠孝東路六段276號,25.0490324,121.5890723
7-ELEVEN,台北巿第３７３分公司,臺北市信義區六藝里二十四鄰永吉路１８０巷六十七弄５號１樓,25.0454103,121.5716421
7-ELEVEN,台北巿第３７４分公司,臺北市北投區知行路２０８–２號１樓,25.1193997,121.4669493
7-ELEVEN,台北巿第三七五分公司,臺北市北投區石牌路2段335號1樓,25.12282,121.5244173
7-ELEVEN,台北巿第３７６分公司,臺北市文山區景行里景文街96、98號1樓,24.990277,121.540934
7-ELEVEN,台北巿第３７７分公司,臺北市玉成街１５４號１樓,25.0450296,121.5838133
7-ELEVEN,台北巿第３７９分公司,臺北市中山區合江街117號1樓,25.0603761,121.5393921
7-ELEVEN,台北市第三八０分公司,臺北市中正區襄陽路７號１樓,25.0436426,121.5158335
7-ELEVEN,台北市第三八三分公司,臺北市北投區光明路122號1樓,25.133288,121.501821
7-ELEVEN,台北市第３８１分公司,臺北市信義區吳興街４８７號１樓,25.0234945,121.5697261
